time,latitude,longitude,depth,mag,place,locationSource
2023-10-10T15:36:17.910Z,33.4806667,-116.4481667,11.48,1.85,"22 km ESE of Anza, CA",ci
2023-10-10T15:35:40.130Z,33.4758333,-116.4518333,10.07,2,"22 km ESE of Anza, CA",ci
2023-10-10T15:32:19.740Z,47.4533333333333,-112.742666666667,15.38,1.87,"26 km W of Augusta, Montana",mb
2023-10-10T15:26:49.290Z,37.7321667,-122.1441667,6.35,2.21,"1 km NE of San Leandro, CA",nc
2023-10-10T15:17:12.034Z,51.4931,-178.3461,6,1.8,"125 km WSW of Adak, Alaska",ak
2023-10-10T15:03:05.213Z,50.7648,-173.8606,4.3,2.1,"160 km S of Atka, Alaska",ak
2023-10-10T14:59:22.257Z,67.2195,-157.2896,3.7,1.5,"28 km ENE of Ambler, Alaska",ak
2023-10-10T14:38:53.588Z,-8.1506,119.7393,184.08,4.3,"41 km NNW of Labuan Bajo, Indonesia",us
2023-10-10T14:31:13.900Z,32.1385,-115.1288333,18.6,2.4,"11 km SSE of Alberto Oviedo Mota, B.C., MX",ci
2023-10-10T14:14:54.491Z,54.6285,-162.7034,12.474,3.4,"52 km ESE of False Pass, Alaska",us
2023-10-10T14:14:22.803Z,58.8138,-136.6923,7.7,2.4,"71 km NW of Gustavus, Alaska",ak
2023-10-10T13:56:23.970Z,19.361499786377,-155.294006347656,1.3400000333786,1.87,"10 km SW of Volcano, Hawaii",hv
2023-10-10T13:50:01.970Z,33.7906667,-115.5751667,5.35,2.63,"18 km WNW of Desert Center, CA",ci
2023-10-10T13:47:32.260Z,69.5638,-144.875,2.5,1.8,"79 km SW of Kaktovik, Alaska",ak
2023-10-10T13:39:12.214Z,62.5164,-149.5774,8.5,1.6,"28 km ENE of Chase, Alaska",ak
2023-10-10T13:36:57.379Z,62.5277,-149.5831,10.5,2.4,"28 km ENE of Chase, Alaska",ak
2023-10-10T13:29:10.009Z,61.0408,-151.7512,90.3,1.5,"33 km W of Tyonek, Alaska",ak
2023-10-10T13:20:58.275Z,52.0236,-173.7511,14.1,1.5,"36 km ESE of Atka, Alaska",ak
2023-10-10T13:13:43.990Z,19.2488327026367,-155.402160644531,33.3499984741211,1.84000003,"9 km ENE of Pāhala, Hawaii",hv
2023-10-10T13:03:58.520Z,19.3636665344238,-155.290496826172,2.05999994277954,1.86,"10 km SW of Volcano, Hawaii",hv
2023-10-10T13:03:29.339Z,36.312,-116.8573,8.7,1.5,California-Nevada border region,nn
2023-10-10T12:59:35.235Z,65.32,-144.8185,5.1,1.5,"28 km S of Central, Alaska",ak
2023-10-10T12:50:58.171Z,62.6257,-151.2287,87.5,1.8,"27 km WNW of Petersville, Alaska",ak
2023-10-10T12:34:06.961Z,51.8617,-173.501,55,1.9,"60 km SE of Atka, Alaska",ak
2023-10-10T12:29:04.540Z,37.7648333,-122.568,11.9,1.69,"7 km WNW of San Francisco Zoo, CA",nc
2023-10-10T12:27:41.581Z,15.9832,146.9409,36.505,4.9,"153 km ENE of Saipan, Northern Mariana Islands",us
2023-10-10T12:24:30.189Z,7.0223,-82.5847,10,4.5,"116 km SSE of Burica, Panama",us
2023-10-10T12:09:11.371Z,32.3685,-104.4707,9.424,2.7,"23 km NNW of Whites City, New Mexico",us
2023-10-10T11:52:56.090Z,44.6678333,-110.0341667,12.34,1.99,"37 km S of Silver Gate, Montana",uu
2023-10-10T11:52:40.930Z,38.6873333,-122.5065,6.27,2.79,"12 km SE of Middletown, CA",nc
2023-10-10T11:41:39.601Z,54.4004,-159.8367,13.2,2.3,"112 km SSE of Sand Point, Alaska",ak
2023-10-10T11:32:57.164Z,63.0578,-150.9019,122.2,1.7,"62 km N of Petersville, Alaska",ak
2023-10-10T11:32:33.320Z,38.8181667,-122.8216667,2.17,1.65,"7 km NW of The Geysers, CA",nc
2023-10-10T11:25:37.668Z,59.9481,-152.8477,83,1.7,Southern Alaska,ak
2023-10-10T11:18:46.347Z,58.3463,-133.5335,0,2,"52 km E of Juneau, Alaska",ak
2023-10-10T11:09:19.110Z,44.6703333,-110.0013333,13.18,3.34,"37 km S of Silver Gate, Montana",uu
2023-10-10T11:06:33.840Z,19.3293342590332,-155.119995117188,-0.340000003576279,1.77,"15 km S of Fern Forest, Hawaii",hv
2023-10-10T11:03:05.600Z,52.6503,-167.2568,40,2,"Fox Islands, Aleutian Islands, Alaska",ak
2023-10-10T11:02:50.120Z,19.1531658172607,-155.491836547852,38.0200004577637,2.4,"5 km SSW of Pāhala, Hawaii",hv
2023-10-10T10:57:46.497Z,52.1532,-173.5703,27.5,2.1,"43 km E of Atka, Alaska",ak
2023-10-10T10:56:13.977Z,-20.0398,-70.9985,17,4.2,"90 km WNW of Puerto, Chile",us
2023-10-10T10:53:58.767Z,49.8268,155.7379,74.498,4.4,"98 km SSW of Severo-Kuril’sk, Russia",us
2023-10-10T10:31:31.628Z,58.3502,-133.4942,0,2.2,"54 km E of Juneau, Alaska",ak
2023-10-10T10:30:22.120Z,38.6878333,-122.4983333,6.39,1.54,"12 km SE of Middletown, CA",nc
2023-10-10T10:21:15.555Z,28.929,-98.055,4.6464,2.8,"6 km SSW of Falls City, Texas",tx
2023-10-10T10:19:31.765Z,60.9497,-150.9126,16.6,1.6,"12 km WNW of Point Possession, Alaska",ak
2023-10-10T10:15:19.700Z,54.7288333333333,-164.1635,1.82,1.52,"50 km WSW of False Pass, Alaska",av
2023-10-10T10:04:02.900Z,33.8518333,-117.7398333,2.64,1.9,"8 km ESE of Yorba Linda, CA",ci
2023-10-10T10:03:59.900Z,17.8853333333333,-66.9246666666667,13.35,2.12,"9 km S of Guánica, Puerto Rico",pr
2023-10-10T10:03:58.230Z,19.3603333333333,-155.2995,2.18,2.13,"11 km SW of Volcano, Hawaii",hv
2023-10-10T10:02:20.710Z,19.201000213623,-155.363830566406,33.810001373291,2.00999999,"12 km E of Pāhala, Hawaii",hv
2023-10-10T10:01:31.086Z,-22.8844,-66.2242,247.255,6,"57 km WSW of Abra Pampa, Argentina",us
2023-10-10T09:54:49.174Z,67.456,-168.7732,10.4,2.7,"131 km SW of Point Hope, Alaska",ak
2023-10-10T09:49:59.316Z,52.0235,-175.8225,164.8,2.1,"58 km ENE of Adak, Alaska",ak
2023-10-10T09:48:24.920Z,19.3806,-64.2715,45,3.91,"128 km NNE of Cruz Bay, U.S. Virgin Islands",pr
2023-10-10T09:44:48.330Z,58.3649,-133.558,0,2.1,"50 km E of Juneau, Alaska",ak
2023-10-10T09:39:51.837Z,31.651,-104.005,6.5686,2.1,"38 km W of Mentone, Texas",tx
2023-10-10T09:30:34.700Z,51.26,-178.0547,25.5,1.8,"119 km SW of Adak, Alaska",ak
2023-10-10T09:29:56.364Z,61.3783,-150.0926,28.8,1.5,"6 km WNW of Point MacKenzie, Alaska",ak
2023-10-10T09:25:44.556Z,58.3445,-133.5559,0,2.2,"50 km E of Juneau, Alaska",ak
2023-10-10T09:14:30.180Z,38.6891667,-122.505,5.31,1.73,"12 km SE of Middletown, CA",nc
2023-10-10T09:13:02.540Z,44.3123333333333,-115.113166666667,6.08,1.6,"17 km NW of Stanley, Idaho",mb
2023-10-10T09:02:55.078Z,58.3527,-133.5473,0,2.2,"51 km E of Juneau, Alaska",ak
2023-10-10T08:59:28.690Z,17.9563333333333,-66.9258333333333,16.24,2,"2 km SW of Guánica, Puerto Rico",pr
2023-10-10T08:47:04.859Z,52.1831,-170.4623,28.3,2.6,"137 km SW of Nikolski, Alaska",ak
2023-10-10T08:43:43.284Z,61.2437,-151.9849,94.1,1.7,"49 km WNW of Tyonek, Alaska",ak
2023-10-10T08:39:44.150Z,58.0901,-138.825,10,2.7,"146 km W of Elfin Cove, Alaska",ak
2023-10-10T08:32:46.426Z,57.8837,-139.0981,5.2,4.3,off the coast of Southeastern Alaska,ak
2023-10-10T08:05:03.700Z,17.9366666666667,-66.928,17.16,2.4,"4 km SSW of Guánica, Puerto Rico",pr
2023-10-10T07:59:12.380Z,17.9275,-66.9288333333333,17.33,2.34,"5 km SSW of Guánica, Puerto Rico",pr
2023-10-10T07:58:51.816Z,61.3621,-147.2151,4.9,1.7,"53 km WNW of Valdez, Alaska",ak
2023-10-10T07:55:03.194Z,63.2819,-149.771,92.2,2.1,"42 km WSW of Cantwell, Alaska",ak
2023-10-10T07:53:06.549Z,52.5739,-175.8562,213.411,4.1,"94 km NE of Adak, Alaska",us
2023-10-10T07:43:04.610Z,19.367000579834,-155.291000366211,0.740000009536743,1.83,"10 km SW of Volcano, Hawaii",hv
2023-10-10T07:36:56.830Z,46.9115,-112.541333333333,9.94,1.53,,mb
2023-10-10T07:36:32.380Z,44.304,-115.1075,5.22,1.64,"16 km NW of Stanley, Idaho",mb
2023-10-10T07:34:20.594Z,29.195,-97.611,7.0185,2.1,,tx
2023-10-10T07:21:32.234Z,-15.545,-174.2009,25.023,5.7,"62 km NW of Hihifo, Tonga",us
2023-10-10T07:19:26.390Z,40.3058333,-124.3928333,7.65,1.69,"9 km WSW of Petrolia, CA",nc
2023-10-10T07:13:26.073Z,52.8645,-169.2139,13.2,2,"25 km WSW of Nikolski, Alaska",ak
2023-10-10T07:06:44.270Z,19.363166809082,-155.287338256836,2.20000004768372,1.79,"10 km SSW of Volcano, Hawaii",hv
2023-10-10T06:55:57.160Z,19.3388328552246,-155.300994873047,2.92000007629395,1.72000003,"13 km SSW of Volcano, Hawaii",hv
2023-10-10T06:40:20.320Z,17.938,-66.2791666666667,13.71,2.1,"4 km SSE of Salinas, Puerto Rico",pr
2023-10-10T06:39:44.258Z,28.919,-98.056,5.0132,2.3,"8 km SSW of Falls City, Texas",tx
2023-10-10T06:27:37.816Z,-23.3958,-66.7802,207.232,4.4,,us
2023-10-10T05:48:42.115Z,61.283,-150.1152,40.6,2,"11 km SW of Point MacKenzie, Alaska",ak
2023-10-10T05:46:19.153Z,58.296,-133.4906,0,2.6,"54 km E of Juneau, Alaska",ak
2023-10-10T05:40:03.810Z,19.300500869751,-155.386001586914,2.5699999332428,1.76999998,"14 km NE of Pāhala, Hawaii",hv
2023-10-10T05:17:53.192Z,58.3424,-133.45,0,2.8,"57 km E of Juneau, Alaska",ak
2023-10-10T05:00:39.488Z,61.6274,-147.5348,15,1.8,"21 km SSE of Glacier View, Alaska",ak
2023-10-10T04:44:40.655Z,50.9246,179.0796,20.1,2,"Rat Islands, Aleutian Islands, Alaska",ak
2023-10-10T04:07:32.665Z,60.4717,-151.0398,45,1.7,"Kenai Peninsula, Alaska",ak
2023-10-10T04:03:43.987Z,51.4557,178.9527,17.947,2.8,,us
2023-10-10T03:36:03.170Z,31.4901667,-115.6428333,8.27,2.63,"91 km ESE of Maneadero, B.C., MX",ci
2023-10-10T03:24:28.858Z,32.693,-100.691,5.7224,1.7,,tx
2023-10-10T03:22:41.260Z,19.1553325653076,-155.466827392578,32.2099990844727,2.28,"5 km SSE of Pāhala, Hawaii",hv
2023-10-10T03:08:22.836Z,-32.481,-179.4137,10,4.4,south of the Kermadec Islands,us
2023-10-10T02:59:02.171Z,61.8529,-151.1584,65.2,1.6,,ak
2023-10-10T02:54:21.150Z,36.7133333,-120.833,5.69,1.58,"32 km SSW of South Dos Palos, CA",nc
2023-10-10T02:52:55.406Z,51.4276,-179.0649,29.925,2.7,"Andreanof Islands, Aleutian Islands, Alaska",us
2023-10-10T02:45:47.340Z,37.8345,-121.9596667,7.64,1.62,"0 km WSW of Diablo, CA",nc
2023-10-10T02:26:17.499Z,28.814,-98.53,15.1864,1.9,"4 km NW of Christine, Texas",tx
2023-10-10T02:12:16.110Z,-5.4715,146.079,62.39,4.1,"42 km SE of Madang, Papua New Guinea",us
2023-10-10T02:11:15.020Z,19.2525005340576,-155.377334594727,33.25,1.96,"11 km ENE of Pāhala, Hawaii",hv
2023-10-10T02:10:50.977Z,31.646,-103.996,6.4658,3,"38 km W of Mentone, Texas",tx
2023-10-10T02:00:52.602Z,32.3584,-104.4798,10,2.6,"22 km NNW of Whites City, New Mexico",us
2023-10-10T01:53:36.220Z,31.4903333,-115.642,8.43,3.04,"91 km ESE of Maneadero, B.C., MX",ci
2023-10-10T01:46:26.867Z,45.7864,-74.6171,13.399,1.6,"19 km NW of Brownsburg-Chatham, Canada",us
2023-10-10T01:44:44.880Z,19.3583335876465,-155.298004150391,1.42999994754791,1.82,"11 km SW of Volcano, Hawaii",hv
2023-10-10T01:33:35.031Z,58.3515,-133.5009,0,2.2,"54 km E of Juneau, Alaska",ak
2023-10-10T01:24:03.879Z,32.407,-102.036,8.8282,2.7,"32 km WSW of Ackerly, Texas",tx
2023-10-10T01:10:23.842Z,51.7916,178.149,139.872,3.1,"Rat Islands, Aleutian Islands, Alaska",us
2023-10-10T01:05:43.376Z,13.1311,-87.6287,191.707,4.4,"18 km S of Amapala, Honduras",us
2023-10-10T00:57:18.740Z,19.1303329467773,-155.390167236328,31.6900005340576,2,"12 km SE of Pāhala, Hawaii",hv
2023-10-10T00:46:53.515Z,60.0394,-153.014,111.9,1.6,"67 km ENE of Pedro Bay, Alaska",ak
2023-10-10T00:42:53.553Z,63.1341,-150.7846,121.6,1.6,"65 km SE of Denali National Park, Alaska",ak
2023-10-10T00:39:23.520Z,36.7025,-120.8383333,11.55,2.13,"33 km NE of Pinnacles, CA",nc
2023-10-10T00:33:12.760Z,19.3758335113525,-155.279663085938,1.28999996185303,1.86,"8 km SSW of Volcano, Hawaii",hv
2023-10-10T00:16:05.491Z,31.608,-103.994,6.8514,2.2,"37 km NNW of Toyah, Texas",tx
2023-10-10T00:13:17.885Z,-23.6491,-63.6661,572.696,5.6,"65 km SE of Embarcación, Argentina",us
2023-10-10T00:09:15.212Z,31.662,-104.483,6.0287,1.9,"57 km S of Whites City, New Mexico",tx
2023-10-10T00:07:17.719Z,31.68,-104.424,6.0287,2.1,"55 km S of Whites City, New Mexico",tx
2023-10-09T23:53:19.904Z,53.4292,-166.1062,56.9,2.1,"Fox Islands, Aleutian Islands, Alaska",ak
2023-10-09T23:37:51.199Z,31.635,-103.983,6.7743,2.3,"37 km WSW of Mentone, Texas",tx
2023-10-09T23:37:47.910Z,31.4893333,-115.6335,10.58,2.49,"92 km ESE of Maneadero, B.C., MX",ci
2023-10-09T23:27:56.633Z,-5.5395,154.3782,154.756,4.2,"149 km NW of Panguna, Papua New Guinea",us
2023-10-09T23:24:06.222Z,51.8665,-174.1837,65.774,2.6,"36 km S of Atka, Alaska",us
2023-10-09T23:15:39.310Z,51.9637,-169.5824,16.438,2.7,"119 km SSW of Nikolski, Alaska",us
2023-10-09T23:07:19.950Z,40.2901667,-124.5993333,18.12,2.16,"27 km W of Petrolia, CA",nc
2023-10-09T22:53:38.750Z,19.3638324737549,-155.292007446289,1.37999999523163,1.9,"10 km SW of Volcano, Hawaii",hv
2023-10-09T22:53:21.740Z,40.2221667,-121.142,7.46,2.44,"2 km NE of Prattville, CA",nc
2023-10-09T22:45:34.300Z,19.4873333333333,-155.967666666667,6.28,2.37,"Island of Hawaii, Hawaii",hv
2023-10-09T22:36:08.031Z,60.5208,-152.0919,79,1.5,Southern Alaska,ak
2023-10-09T22:32:11.063Z,52.7749,159.2742,77.257,4.3,"54 km SE of Petropavlovsk-Kamchatsky, Russia",us
2023-10-09T22:31:22.953Z,-5.6094,146.0062,67.345,4.1,"49 km SSE of Madang, Papua New Guinea",us
2023-10-09T22:30:05.691Z,28.798,-98.467,5.16,2.2,"3 km ENE of Christine, Texas",tx
2023-10-09T22:25:21.335Z,12.6726,-88.1939,65.842,4.4,"59 km SSW of Intipucá, El Salvador",us
2023-10-09T22:00:25.451Z,-36.2623,-100.3608,10,4.7,,us
2023-10-09T21:32:41.507Z,-5.5979,145.8301,67.971,4.5,"eastern New Guinea region, Papua New Guinea",us
2023-10-09T21:14:27.523Z,58.7489,-143.4499,11.1,2,"230 km WSW of Yakutat, Alaska",ak
2023-10-09T21:05:37.860Z,38.6875,-122.4976667,7.1,1.74,"12 km SE of Middletown, CA",nc
2023-10-09T20:53:13.630Z,60.3959,-152.7861,105.2,1.7,"72 km WNW of Ninilchik, Alaska",ak
2023-10-09T20:45:11.684Z,-10.1035,-80.1964,10,4.3,"209 km WSW of Chimbote, Peru",us
2023-10-09T20:41:05.892Z,1.6195,-85.3713,10,4.6,off the coast of Ecuador,us
2023-10-09T20:40:07.256Z,52.1694,-176.2178,134.771,2.8,"43 km NE of Adak, Alaska",us
2023-10-09T20:25:15.233Z,57.4633,-155.7183,78.2,1.8,"76 km W of Karluk, Alaska",ak
2023-10-09T20:15:53.090Z,19.1668338775635,-155.489501953125,33.4000015258789,2.07999992,"4 km SSW of Pāhala, Hawaii",hv
2023-10-09T20:15:14.390Z,19.3418333333333,-155.304833333333,2.85,2.36,"13 km SSW of Volcano, Hawaii",hv
2023-10-09T20:09:40.412Z,60.1982,-151.7292,63.2,1.5,"16 km NNW of Ninilchik, Alaska",ak
2023-10-09T19:48:06.098Z,56.1716,162.88,10,4.3,"near the east coast of the Kamchatka Peninsula, Russia",us
2023-10-09T19:34:43.132Z,56.1077,-161.2053,195.922,2.7,"11 km N of Nelson Lagoon, Alaska",us
2023-10-09T18:56:26.855Z,51.4212,-176.5245,23.6,1.5,"50 km S of Adak, Alaska",ak
2023-10-09T18:48:39.690Z,19.2463340759277,-155.408996582031,28.7399997711182,1.87,"8 km ENE of Pāhala, Hawaii",hv
2023-10-09T18:43:39.740Z,51.431,-176.0884,25.6,1.8,"Andreanof Islands, Aleutian Islands, Alaska",ak
2023-10-09T18:43:19.124Z,-4.3716,153.0536,11.585,4.3,,us
2023-10-09T18:35:31.703Z,60.1427,-152.6135,95.1,1.6,"53 km W of Ninilchik, Alaska",ak
2023-10-09T18:35:11.639Z,32.832,-100.94,6.1381,2.9,"12 km N of Snyder, Texas",tx
2023-10-09T18:31:27.710Z,19.9425,-155.498333333333,39.18,2.16,"15 km SSW of Honoka‘a, Hawaii",hv
2023-10-09T18:27:09.165Z,51.4825,-176.3905,35.5,1.6,"46 km SSE of Adak, Alaska",ak
2023-10-09T18:23:09.357Z,49.0856,21.7621,9.006,5,Poland-Slovakia border region,us
2023-10-09T18:18:21.306Z,65.2116,-152.6308,18.2,1.8,"26 km W of Tanana, Alaska",ak
2023-10-09T18:13:20.400Z,-16.7196,-69.3441,203.11,4.3,"36 km WSW of Desaguadero, Peru",us
2023-10-09T18:03:33.225Z,53.598,-166.9204,74.8,1.9,"39 km SW of Unalaska, Alaska",ak
2023-10-09T18:02:29.560Z,33.208,-115.9481667,8.09,1.92,"10 km S of Salton City, CA",ci
2023-10-09T17:45:33.560Z,45.9528333333333,-122.6895,15.18,1.83,"6 km NE of Woodland, Washington",uw
2023-10-09T17:45:22.069Z,62.5213,-148.3501,41.6,2,"80 km N of Chickaloon, Alaska",ak
2023-10-09T17:45:08.060Z,50.295,179.2444,10,2.5,"Rat Islands, Aleutian Islands, Alaska",us
2023-10-09T17:42:51.616Z,51.0995,-178.1973,20.6,2,"138 km SW of Adak, Alaska",ak
2023-10-09T17:37:03.870Z,19.219165802002,-155.363494873047,32.1800003051758,1.82000005,"12 km E of Pāhala, Hawaii",hv
2023-10-09T17:32:28.480Z,33.048,-114.9621667,-0.2,1.53,"44 km NNW of Los Algodones, B.C., MX",ci
2023-10-09T17:30:08.900Z,36.221,-117.4013333,0.17,2.18,"48 km SSW of Stovepipe Wells, CA",ci
2023-10-09T17:24:46.615Z,-7.4077,68.4286,10,4.6,,us
2023-10-09T17:00:42.653Z,3.1996,127.0809,40.452,4.3,"192 km NNW of Tobelo, Indonesia",us
2023-10-09T16:47:39.058Z,60.0705,-153.1027,120.4,1.6,"64 km ENE of Pedro Bay, Alaska",ak
2023-10-09T16:45:21.899Z,34.90483333,-97.2795,20.14,1.76,"3 km ESE of Wayne, Oklahoma",ok
2023-10-09T16:39:09.403Z,60.6785,-147.684,8.4,1.5,"55 km ESE of Whittier, Alaska",ak
2023-10-09T16:37:34.542Z,51.4897,-177.8605,13.2,1.5,,ak
2023-10-09T16:35:09.509Z,54.5637,-161.0418,14.6,2.1,"92 km SSW of Sand Point, Alaska",ak
2023-10-09T16:34:55.430Z,19.3663330078125,-155.283660888672,3.21000003814697,1.73000002,,hv
2023-10-09T16:25:16.330Z,19.3705,-155.285166666667,1.72,2.13,"9 km SW of Volcano, Hawaii",hv
2023-10-09T16:13:09.981Z,32.685,-100.698,6.4805,2.2,"7 km NE of Hermleigh, Texas",tx
2023-10-09T16:11:06.120Z,59.5688,-152.544,68.4,1.5,"42 km WNW of Nanwalek, Alaska",ak
2023-10-09T15:57:15.400Z,34.0883333,-118.2615,11.47,2.59,"0 km SE of Silver Lake, CA",ci
2023-10-09T15:54:06.277Z,62.5687,-151.8137,100.5,1.7,"54 km W of Petersville, Alaska",ak
2023-10-09T15:51:03.314Z,28.679,-98.192,3.1058,2,"18 km W of Pawnee, Texas",tx
2023-10-09T15:45:58.550Z,19.3663333333333,-155.286666666667,1.92,2.23,"10 km SSW of Volcano, Hawaii",hv
2023-10-09T15:40:42.838Z,59.5969,-152.6901,87.1,1.5,"51 km WNW of Nanwalek, Alaska",ak
2023-10-09T15:20:47.865Z,52.1475,-173.5971,13.2,1.9,,ak
2023-10-09T15:17:07.656Z,51.5504,179.3828,58.6,1.9,"277 km W of Adak, Alaska",ak
2023-10-09T15:16:34.052Z,57.6182,-156.155,5.8,1.5,"75 km E of Ugashik, Alaska",ak
2023-10-09T15:15:16.374Z,32.682,-100.696,6.774,2.9,"7 km NE of Hermleigh, Texas",tx
2023-10-09T14:44:47.046Z,59.3756,-152.3253,79.9,1.6,"23 km W of Nanwalek, Alaska",ak
2023-10-09T14:42:58.419Z,51.5291,-177.747,25.6,1.6,"Andreanof Islands, Aleutian Islands, Alaska",ak
2023-10-09T14:29:52.057Z,61.5696,-146.4206,20.1,1.6,"49 km N of Valdez, Alaska",ak
2023-10-09T14:29:05.778Z,-0.9149,-79.1892,104.575,4.1,"4 km NE of La Maná, Ecuador",us
2023-10-09T14:22:39.534Z,-5.3656,146.7332,236.279,4.1,"106 km E of Madang, Papua New Guinea",us
2023-10-09T14:21:14.036Z,54.7449,-160.8868,19.6,2.2,"70 km SSW of Sand Point, Alaska",ak
2023-10-09T14:04:42.820Z,34.1751666666667,-80.7848333333333,4.67,1.68,"0 km ENE of Elgin, South Carolina",se
2023-10-09T14:00:23.998Z,59.0305,-152.4327,46.8,1.5,"46 km SW of Nanwalek, Alaska",ak
2023-10-09T13:59:24.800Z,28.966,-97.62,3.9861,4,"5 km NNW of Nordheim, Texas",tx
2023-10-09T13:57:30.253Z,28.917,-98.06,2.5188,2,southern Texas,tx
2023-10-09T13:48:48.340Z,38.7628333,-122.7255,2.15,2.8,"3 km ESE of The Geysers, CA",nc
2023-10-09T13:41:11.300Z,28.924,-98.06,4.2796,1.8,"7 km SSW of Falls City, Texas",tx
2023-10-09T13:38:16.296Z,-17.9627,-178.467,573.593,4.4,"234 km E of Levuka, Fiji",us
2023-10-09T13:38:09.986Z,0.1224,126.7125,62.057,4,"105 km SW of Ternate, Indonesia",us
2023-10-09T13:35:51.436Z,51.7775,-174.6185,14,1.8,"54 km SSW of Atka, Alaska",ak
2023-10-09T13:30:46.372Z,34.6372,62.0173,10,5.1,"36 km NNW of Herāt, Afghanistan",us
2023-10-09T13:25:55.545Z,28.926,-98.062,6.7251,3.5,"7 km SW of Falls City, Texas",tx
2023-10-09T13:12:43.990Z,19.1651668548584,-155.484497070312,31.1299991607666,2.03,"4 km S of Pāhala, Hawaii",hv
2023-10-09T13:12:10.760Z,19.1681671142578,-155.584167480469,37.4700012207031,1.84,"11 km N of Naalehu, Hawaii",hv
2023-10-09T13:08:27.190Z,19.1663341522217,-155.484832763672,34.1500015258789,1.86000001,,hv
2023-10-09T13:03:54.309Z,-23.6798,-66.8695,216.207,4.2,"81 km NW of San Antonio de los Cobres, Argentina",us
2023-10-09T12:53:16.117Z,59.8823,-153.5201,128,1.8,"34 km ENE of Pedro Bay, Alaska",ak
2023-10-09T12:43:32.658Z,51.6109,178.9908,33.369,3.8,"Rat Islands, Aleutian Islands, Alaska",us
2023-10-09T12:42:49.790Z,19.1984996795654,-155.478164672852,31.5400009155273,1.91999996,,hv
2023-10-09T12:35:56.770Z,3.2283,126.9733,47.84,4.3,"201 km NW of Tobelo, Indonesia",us
2023-10-09T12:25:23.490Z,19.1935005187988,-155.495162963867,35.6399993896484,2.02999997,"2 km WSW of Pāhala, Hawaii",hv
2023-10-09T12:24:38.452Z,3.2721,127.0418,36.062,4.8,"201 km NNW of Tobelo, Indonesia",us
2023-10-09T12:23:10.775Z,58.5974,-155.1436,134.6,2.2,"88 km E of King Salmon, Alaska",ak
2023-10-09T12:21:46.539Z,58.9366,-151.7655,44.8,1.8,"46 km S of Port Graham, Alaska",ak
2023-10-09T12:11:31.572Z,52.6537,-173.3869,234.008,3,"75 km NE of Atka, Alaska",us
2023-10-09T12:05:33.357Z,61.2208,-146.8876,9.8,2.5,Southern Alaska,ak
2023-10-09T12:04:44.760Z,33.1176667,-115.6038333,10.69,2.58,"8 km W of Calipatria, CA",ci
2023-10-09T11:34:59.160Z,60.3412,-148.6154,0,1.5,"40 km E of Primrose, Alaska",ak
2023-10-09T11:09:01.210Z,19.3741666666667,-155.278833333333,1.67,1.98,"Island of Hawaii, Hawaii",hv
2023-10-09T10:58:17.288Z,51.8318,178.4873,99.62,2.7,"Rat Islands, Aleutian Islands, Alaska",us
2023-10-09T10:53:31.630Z,54.4414,-161.5301,14.6,2,"85 km SE of King Cove, Alaska",ak
2023-10-09T10:51:23.089Z,-7.5711,133.5773,10,4.4,"233 km SSE of Tual, Indonesia",us
2023-10-09T10:50:46.860Z,19.3748340606689,-155.276336669922,0.28999999165535,1.76,"8 km SSW of Volcano, Hawaii",hv
2023-10-09T10:33:16.569Z,60.2051,-153.3078,145.4,2.5,"55 km E of Port Alsworth, Alaska",ak
2023-10-09T10:29:35.500Z,19.3646659851074,-155.283828735352,1.83000004291534,1.84,"10 km SSW of Volcano, Hawaii",hv
2023-10-09T10:19:40.243Z,32.68,-100.698,7.4587,2.1,"7 km NE of Hermleigh, Texas",tx
2023-10-09T10:08:41.290Z,17.8893333333333,-66.923,14.63,2.89,"9 km S of Guánica, Puerto Rico",pr
2023-10-09T10:04:47.520Z,19.4821662902832,-155.442672729492,1.08000004291534,1.94,"22 km W of Volcano, Hawaii",hv
2023-10-09T10:02:12.709Z,60.7188,-152.9751,160.3,2.9,Southern Alaska,ak
2023-10-09T09:58:47.295Z,31.61,-104.268,6.3629,2.3,"55 km NW of Toyah, Texas",tx
2023-10-09T09:52:53.332Z,61.3358,-151.5122,72.6,1.7,"31 km NW of Beluga, Alaska",ak
2023-10-09T09:46:00.777Z,34.7494,62.0168,10,4.7,"30 km SE of Qarah Bāgh, Afghanistan",us
2023-10-09T09:43:03.386Z,60.2796,-148.3902,0,1.6,"31 km NW of Chenega, Alaska",ak
2023-10-09T09:36:32.879Z,59.731,-152.1923,65.5,2,"20 km WSW of Anchor Point, Alaska",ak
2023-10-09T09:28:40.610Z,17.8966666666667,-66.8541666666667,9.13,2.27,"9 km SSE of Maria Antonia, Puerto Rico",pr
2023-10-09T09:26:53.310Z,19.3104991912842,-155.248168945312,2.75999999046326,1.93,"Island of Hawaii, Hawaii",hv
2023-10-09T09:23:59.700Z,35.419,-118.6793333,5.93,1.69,"25 km SW of Bodfish, CA",ci
2023-10-09T09:22:50.797Z,66.3556,-154.6502,0.2,2.1,"38 km NNW of Hughes, Alaska",ak
2023-10-09T09:19:10.560Z,17.8951666666667,-66.9308333333333,12.81,2.41,"8 km SSW of Guánica, Puerto Rico",pr
2023-10-09T09:02:32.090Z,19.3449993133545,-155.311340332031,2.11999988555908,1.82,"13 km SW of Volcano, Hawaii",hv
